Timestamp,participacion,s1_edad,s1_genero,s1_experiencia_clinica,s1_educacion,s1_titulo_terciario,s1_titulo,s1_no_titulo_universitario,s1_horas_semana_pacientes_atendidos,s1_contexto_trabajo,s1_orientacion_teo,s1_marco_teo_terapia_basada_arte,s1_marco_teo_psa,s1_marco_teo_tcc,s1_marco_teo_humanista,s1_marco_teo_eclectico,s2_evidencia_cientifica,s2_experiencia_personal,s2_entrenamiento_clinica,s2_tratamiento_preferencia_consultantes,s2_intuicion,s2_terapia_personal,s3_tratamiento_personal_consultantes,s3_investigacion_empirica_ensayos_controlados,s3_supervision,s3_estudios_de_caso,s3_discusion_pares,s3_libros,s3_observaciones_casos_clinicos,s3_medidas_resultado,s3_guias_manuales_clinicos,s4_apertura_terapias_desarrolladas_por_investigadores,s4_actualizacion_info_cientifica,s4_formacion_enfasis_investigacion,s4_supervisores_terapia_evidencia_requerimiento,s4_tratamientos_cientificos_eficientes,s4_atraer_consultantes_con_tbe,s4_hallazgos_cientificos_practica_diaria,s4_nueva_terapia_intento,s4_interes_aprender_tbe,s4_tratamientos_utilizados_base_empirica,s4_complejidad_consultantes_ensayos_clinicos,s4_consultantes_prefieren_otros_tratamientos,s4_terapia_manualizada,s4_diagnosticos_utilizados_son_simples,s4_tratamientos_preferencia_no_probados_ensayo_controlado,s4_enfoque_tratamiento_individual,s4_no_tiempo_aprender_tbe,s4_capacitacion_tbe_demasiado_dinero,s4_no_saber_tbe,s4_entrenamiento_clinico_no_info_tbe,s4_alianza_terapeutica_mas_importante,s4_terapias_igualmente_efectivas,s4_empleador_no_fondos_capacitacion_tbe,s4_exp_clinica_mas_importante_que_evidencia_cientifica,claridad_preguntas,claridad_preguntas_comentario,pregunta_inapropiada,pregunta_inapropiada_comentario,preguntas_adicionales,preguntas_adicionales_sugerencias,comentario_extra,formacion_publica_vs_privada,¿Le parecieron claras todas las preguntas?.1,"En el caso de que haya respondido NO, ¿cuál/es no le parecieron CLARAS y por qué?.1",¿Cree que alguna pregunta es inapropiada?.1,"En el caso de que haya respondido SÍ, ¿cuál/es no le parecieron APROPIADAS y por qué?",¿Considera que se podrían hacer otras preguntas que aporten información valiosa a lo que se intenta estudiar?.1,"En el caso de que haya respondido SÍ, ¿cuál/es?.1",¿Le gustaría agregar otro comentario?.1,provincia_residencia,consentimiento_informado
3/19/2023 22:46:06,Sí,58.0,Femenino,35.0,Licenciatura de Grado, ,Lic. en Psicología,,30.0,"Ámbito Privado, Obra Social o Prepaga",Psicoanálisis,,"Lacaniano, Freudiano",,,,1.0,5.0,5.0,0.0,5.0,7.0,5.0,1.0,4.0,4.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,7.0,0.0,7.0,7.0,8.0,8.0,8.0,7.0,1.0,0.0,8.0,7.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,4.0
3/22/2023 6:12:45,Sí,59.0,Femenino,36.0,Licenciatura de Grado,,Lic. en Psicología,,40.0,"Ámbito Privado, Obra Social o Prepaga",Psicoanálisis,,"Lacaniano, Freudiano",,,,0.0,7.0,7.0,1.0,5.0,7.0,7.0,1.0,5.0,4.0,6.0,6.0,6.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,1.0,8.0,1.0,,,,,,,,Privada,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),
3/22/2023 13:46:39,Sí,59.0,Femenino,4.0,Licenciatura de Grado,,Lic. en Psicología,,25.0,"Ámbito Privado, Obra Social o Prepaga",Psicoanálisis,,"Lacaniano, Freudiano",,,,0.0,7.0,7.0,1.0,1.0,7.0,7.0,0.0,7.0,1.0,7.0,7.0,7.0,1.0,1.0,4.0,4.0,4.0,0.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,,,,,,,,Pública,,,,,,,No,Ciudad Autónoma de Buenos Aires (CABA),7.0
3/30/2023 15:55:30,Sí,47.0,Femenino,20.0,Licenciatura de Grado,Licenciada en Psicología ,Lic. en Psicología,,27.0,"Ámbito Privado, Obra Social o Prepaga",Psicoanálisis,,"Lacaniano, Freudiano",,,,1.0,7.0,0.0,1.0,0.0,7.0,7.0,1.0,5.0,4.0,5.0,6.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,0.0,7.0,1.0,7.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,4.0
3/31/2023 21:34:59,Sí,58.0,Femenino,35.0,Carrera de Especialización,,Lic. en Psicología,,40.0,"Ámbito Privado, Obra Social o Prepaga",Psicoanálisis,,"Lacaniano, Freudiano",,,,4.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0,4.0,5.0,6.0,7.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,1.0,4.0,0.0,7.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,4.0
4/11/2023 9:29:18,Sí,38.0,Femenino,9.0,Licenciatura de Grado,,Lic. en Psicología,,25.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,Terapia Cognitiva,,,7.0,7.0,7.0,0.0,1.0,1.0,7.0,5.0,4.0,1.0,7.0,5.0,7.0,5.0,7.0,6.0,7.0,6.0,7.0,7.0,4.0,7.0,1.0,7.0,7.0,2.0,5.0,1.0,2.0,1.0,6.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0,,,,,,,,Pública,,,,,,,,Córdoba,5.0
4/11/2023 16:50:50,Sí,26.0,Femenino,1.8,Licenciatura de Grado,,Lic. en Psicología,,45.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Conducta",,,7.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,7.0,5.0,7.0,5.0,4.0,5.0,3.0,6.0,6.0,4.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,3.0,0.0,5.0,3.0,5.0,3.0,3.0,5.0,4.0,0.0,5.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
4/11/2023 20:24:51,Sí,28.0,Femenino,5.0,Carrera de Especialización,,Lic. en Psicología,,35.0,"Ámbito Público (hospital u otro), Ámbito Privado",Sistémica,,,,,,3.0,6.0,7.0,7.0,2.0,3.0,5.0,1.0,6.0,1.0,7.0,5.0,5.0,1.0,2.0,5.0,6.0,2.0,2.0,6.0,0.0,5.0,1.0,5.0,6.0,5.0,0.0,4.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,5.0,3.0,6.0,4.0,,,,,,,,,,,,,,,,San Juan,7.0
4/11/2023 20:51:53,Sí,27.0,Femenino,4.0,Licenciatura de Grado,,Lic. en Psicología,,40.0,"Ámbito Privado, Obra Social o Prepaga",Terapias Cognitivas/Comportamentales,,,"Análisis Conductual Aplicado, Terapia Cognitiva, Terapia de Conducta",,,7.0,3.0,5.0,1.0,0.0,1.0,3.0,6.0,5.0,4.0,6.0,6.0,3.0,5.0,7.0,6.0,8.0,7.0,5.0,7.0,3.0,5.0,5.0,7.0,7.0,6.0,2.0,3.0,5.0,3.0,7.0,6.0,5.0,1.0,7.0,1.0,1.0,7.0,1.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,7.0
4/12/2023 8:52:14,Sí,36.0,Femenino,5.2,Licenciatura de Grado,,Lic. en Psicología,,30.0,"Ámbito Público (hospital u otro), Ámbito Privado",Psicoanálisis,,"Freudiano, Posfreudiano",,,,6.0,7.0,7.0,5.0,1.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,4.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,7.0,8.0,4.0,4.0,7.0,7.0,8.0,8.0,8.0,8.0,1.0,4.0,8.0,6.0,,,,,,,,Privada,,,,,,,"Las preguntas realizadas se reducen a una definición de metodo científico específico que no está aclarado al inicio del cuestionario, y que no contempla los avances del campo epistemológico actual, por lo cual enfoques como el psicoanálisis en que hay múltiples investigaciones y desarrollos teóricos resultantes de la práctica quedan excluidos. ",La Rioja,4.0
4/12/2023 8:53:05,Sí,29.0,Femenino,1.6,Licenciatura de Grado,Licenciatura en psicología ,Lic. en Psicología,,40.0,Ámbito Público (hospital u otro),Psicoanálisis,,"Lacaniano, Freudiano",,,,1.0,7.0,7.0,1.0,1.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,1.0,4.0,1.0,7.0,7.0,8.0,1.0,1.0,5.0,1.0,1.0,7.0,7.0,1.0,7.0,0.0,7.0,7.0,1.0,8.0,7.0,4.0,4.0,4.0,8.0,7.0,,,,,,,,Pública,,,,,,,,La Rioja,7.0
4/12/2023 8:57:57,Sí,34.0,Femenino,7.0,Licenciatura de Grado,Lic. En psicología ,Lic. en Psicología,,20.0,"Ámbito Público (hospital u otro), Ámbito Privado",Psicoanálisis,,Lacaniano,,,,4.0,5.0,5.0,5.0,7.0,7.0,5.0,4.0,7.0,7.0,3.0,7.0,7.0,3.0,5.0,3.0,8.0,3.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,8.0,1.0,4.0,7.0,4.0,4.0,7.0,,,,,,,,Privada,,,,,,,,La Rioja,7.0
4/12/2023 8:59:09,Sí,77.0,Femenino,55.0,Carrera de Especialización,,Lic. en Psicología,,20.0,Ámbito Privado,Psicoanálisis,,Lacaniano,,,,7.0,7.0,7.0,6.0,3.0,7.0,7.0,5.0,6.0,6.0,7.0,7.0,7.0,4.0,4.0,4.0,8.0,8.0,8.0,2.0,1.0,4.0,1.0,3.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,4.0,8.0,8.0,5.0,1.0,1.0,4.0,,,,,,,,Pública,,,,,,,,La Rioja,6.0
4/12/2023 8:59:53,Sí,58.0,Femenino,0.9,Licenciatura de Grado,Licenciado en Psicología ,Lic. en Psicología,,36.0,Ámbito Privado,Psicoanálisis,,Freudiano,,,,7.0,6.0,7.0,6.0,5.0,7.0,6.0,4.0,7.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,0.0,7.0,4.0,4.0,7.0,7.0,7.0,4.0,7.0,4.0,,,,,,,,Privada,,,,,,,,La Rioja,7.0
4/12/2023 9:00:05,Sí,41.0,Femenino,12.0,Máster,Psicoterapia psicodinamica y psicopatología ,Lic. en Psicología,,48.0,Ámbito Privado,Ecléctico (más de una de estas opciones),,,,,Psicodinámica,7.0,0.0,7.0,0.0,4.0,0.0,7.0,3.0,4.0,3.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0,5.0,7.0,4.0,0.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,7.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,4.0,,,,,,,,Pública,,,,,,,,La Rioja,4.0
4/12/2023 9:00:37,Sí,45.0,Femenino,19.0,Carrera de Especialización,,Lic. en Psicología,,50.0,"Ámbito Público (hospital u otro), Ámbito Privado, Docencia y clinica",Psicoanálisis,,"Lacaniano, Freudiano, Posfreudiano",,,,6.0,6.0,6.0,6.0,4.0,7.0,7.0,2.0,7.0,5.0,6.0,6.0,6.0,3.0,3.0,5.0,6.0,1.0,4.0,4.0,4.0,7.0,0.0,4.0,4.0,7.0,4.0,4.0,7.0,7.0,7.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,,,,,,,,Pública,,,,,,,"Me parece que hay cuestiones que deberían ser éticamente obligatorias para cualquier psicólogo/a independientemente de su orientación teórica. La terapia personal del profesional/ la supervisión de casos y el estudio teórico. Sino pareciera que los únicos habilitados por el saber científico son los de orientación cognitiva conductual y muchas veces esas terapias dejan de lado algo muy importante.
La posición del terapeuta, el encuadre la ideología y los prejuicios ni hablar de las cuestiones personales que el terapeuta no se cuestiona a si mismo. Y desde ese lugar interviene como si tuviera la receta y la verdad absoluta de la vida.
En ese sentido del respeto por la singularidad del otro el psicoanálisis es la orientación más certera, saludos. . ",La Rioja,7.0
4/12/2023 9:06:35,Sí,25.0,Femenino,0.1,Licenciatura de Grado,,Lic. en Psicología,,26.0,"Ámbito Privado, Obra Social o Prepaga",Ecléctico (más de una de estas opciones),,,,,"Terapias Cognitivas/Comportamentales, Psicodinámica, Psicoanálisis",1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,7.0,7.0,1.0,4.0,7.0,4.0,4.0,7.0,7.0,4.0,5.0,4.0,4.0,4.0,4.0,7.0,4.0,7.0,5.0,6.0,7.0,7.0,5.0,7.0,,,,,,,,Privada,,,,,,,"Considero que quienes debemos amoldarnos al paciente somos los profesionales, y no ellos a nosotros y a una linea teórica especifica (la teoria no es universal) sin embargo si considero que como profesional se debe tener una base teorica de la cual partir para trabajar. ",La Rioja,7.0
4/13/2023 10:30:19,Sí,61.0,Femenino,38.3,Profesorado,,Lic. en Psicología,Doctorado en Psicología,40.0,"Ámbito Público (hospital u otro), Ámbito Privado",Psicoanálisis,,Psicodinámica,,,,3.0,7.0,7.0,4.0,4.0,6.0,7.0,4.0,4.0,4.0,7.0,4.0,4.0,0.0,0.0,7.0,7.0,7.0,4.0,4.0,4.0,7.0,4.0,7.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,7.0,,,,,,,,Privada,,,,,,,"Influye  la formación de grado y posgrado. Me defino en un encuadre psicoanalítico dinámico. Pero no descarto el seguimiento de las evidencia. Gracias y los felicito a los jóvenes,colegas.",Ciudad Autónoma de Buenos Aires (CABA),7.0
4/13/2023 10:50:50,Sí,42.0,Femenino,19.2,Licenciatura de Grado,,Lic. en Psicología,,15.0,Ámbito Privado,Psicoanálisis,,Psicología Analítica (junguiana),,,,5.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,7.0,4.0,1.0,0.0,1.0,,,,,,,,Privada,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
4/13/2023 10:58:44,Sí,36.0,Femenino,3.7,Licenciatura de Grado,,Lic. en Psicología,,30.0,"Ámbito Público (hospital u otro), Ámbito Privado",Psicoanálisis,,"Lacaniano, Freudiano",,,,5.0,7.0,7.0,5.0,2.0,7.0,7.0,0.0,7.0,4.0,7.0,7.0,7.0,0.0,0.0,4.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,7.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,7.0,6.0,6.0,0.0,6.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,7.0
4/13/2023 13:56:35,Sí,60.0,Femenino,33.0,Carrera de Especialización,Especialista en psicología clínica ,Lic. en Psicología,,40.0,Ámbito Privado,Psicocorporal,,,,,,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,4.0,7.0,7.0,0.0,4.0,,,,,,,,Pública,,,,,,,,Córdoba,4.0
4/13/2023 17:31:39,Sí,70.0,Femenino,48.0,Carrera de Especialización,Especialista en Evaluaciones Psicologicas ,Lic. en Psicología,,25.0,"Ámbito Privado, ",Psicodinámica,,,,,,7.0,7.0,7.0,7.0,6.0,6.0,7.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0,8.0,4.0,8.0,7.0,4.0,4.0,7.0,4.0,4.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,4.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
4/13/2023 18:12:23,Sí,53.0,Femenino,5.0,Licenciatura de Grado,,Lic. en Psicología,,30.0,Ámbito Privado,Psicoanálisis,,"Lacaniano, Freudiano",,,,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,4.0,7.0,7.0,5.0,7.0,8.0,7.0,2.0,4.0,7.0,7.0,7.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,7.0,1.0,0.0,7.0,,,,,,,,Privada,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
4/13/2023 18:21:08,Sí,37.0,Femenino,2.0,Varios posgrados con orientación psicoanalitica,Clínica de niños/as adolescentes y adultos ,Lic. en Psicología,,30.0,Ámbito Privado,Psicoanálisis,,"Lacaniano, Freudiano, Psicología Analítica (junguiana)",,,,6.0,7.0,7.0,6.0,7.0,7.0,7.0,1.0,7.0,4.0,7.0,7.0,7.0,1.0,1.0,4.0,7.0,7.0,1.0,0.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,,,,,,,,Privada,,,,,,,"Preguntas bastantes complejas, cuesta entenderlas. Los valores al estar uno al lado del otro prestan confusión",Provincia de Buenos Aires,7.0
4/13/2023 20:35:10,Sí,60.0,Femenino,24.0,Licenciatura de Grado,,Lic. en Psicología,,20.0,Ámbito Privado,Psicoanálisis,,Lacaniano,,,,4.0,7.0,7.0,5.0,1.0,7.0,7.0,1.0,7.0,5.0,7.0,7.0,5.0,1.0,1.0,4.0,8.0,8.0,8.0,8.0,1.0,8.0,1.0,1.0,8.0,7.0,7.0,7.0,7.0,7.0,4.0,8.0,8.0,8.0,8.0,4.0,1.0,0.0,7.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
4/13/2023 22:59:08,Sí,47.0,Femenino,2.0,Licenciatura de Grado,,Lic. en Psicología,,30.0,"Ámbito Público (hospital u otro), Ámbito Privado",Sistémica,,,,,,5.0,5.0,5.0,5.0,1.0,1.0,6.0,4.0,6.0,4.0,4.0,6.0,7.0,1.0,4.0,7.0,8.0,4.0,7.0,5.0,7.0,7.0,3.0,4.0,7.0,5.0,5.0,6.0,2.0,0.0,5.0,5.0,5.0,1.0,3.0,7.0,7.0,7.0,3.0,,,,,,,,Privada,,,,,,,,Provincia de Buenos Aires,7.0
4/13/2023 23:35:43,Sí,66.0,Masculino,42.0,Doctorado,Doctor en Psicología Clínica,Doctor en Psicología Clínica,,30.0,Ámbito Privado,Humanista,,,,Terapia Centrada en el Cliente,,5.0,6.0,7.0,6.0,6.0,6.0,6.0,0.0,7.0,5.0,7.0,5.0,4.0,4.0,4.0,4.0,5.0,8.0,6.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,7.0,1.0,0.0,7.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
4/14/2023 8:12:51,Sí,32.0,Femenino,6.0,Carrera de Especialización,,Lic. en Psicología,,35.0,Ámbito Privado,Sistémica,,,,,,6.0,6.0,5.0,4.0,6.0,4.0,6.0,3.0,6.0,4.0,6.0,6.0,6.0,4.0,4.0,7.0,7.0,6.0,7.0,6.0,2.0,4.0,4.0,8.0,7.0,3.0,7.0,6.0,4.0,1.0,7.0,7.0,7.0,4.0,5.0,7.0,6.0,7.0,6.0,,,,,,,,Privada,,,,,,,,Mendoza,4.0
4/14/2023 9:05:10,Sí,48.0,Femenino,20.6,Carrera de Especialización,Especializacion tcc,Lic. en Psicología,,20.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,Terapia Cognitiva,,,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,4.0,4.0,6.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,4.0,1.0,1.0,4.0,0.0,7.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,7.0
4/14/2023 11:22:43,Sí,55.0,Femenino,30.0,Licenciatura de Grado,Lic en psicologia,Lic. en Psicología,,10.0,"Ámbito Público (hospital u otro), Ámbito Privado",Psicoanálisis,,"Lacaniano, Freudiano",,,,4.0,6.0,7.0,0.0,5.0,7.0,3.0,1.0,7.0,6.0,7.0,7.0,7.0,2.0,2.0,5.0,7.0,4.0,4.0,1.0,1.0,6.0,6.0,6.0,7.0,0.0,0.0,1.0,0.0,6.0,7.0,1.0,0.0,7.0,7.0,4.0,1.0,0.0,4.0,,,,,,,,Pública,,,,,,,,"Ciudad Autónoma de Buenos Aires (CABA), Provincia de Buenos Aires",7.0
4/15/2023 8:01:43,Sí,33.0,Femenino,1.0,Licenciatura de Grado,,Lic. en Psicología,,50.0,"Ámbito Público (hospital u otro), Ámbito Privado",Psicoanálisis,,Freudiano,,,,3.0,5.0,6.0,6.0,2.0,7.0,1.0,7.0,7.0,6.0,7.0,7.0,5.0,3.0,6.0,7.0,7.0,6.0,0.0,4.0,7.0,7.0,7.0,7.0,5.0,6.0,0.0,4.0,1.0,1.0,7.0,1.0,4.0,1.0,4.0,1.0,1.0,7.0,1.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,7.0
4/15/2023 8:27:53,Sí,27.0,Femenino,1.0,Licenciatura de Grado,,Lic. en Psicología,,15.0,Ámbito Privado,Psicoanálisis,,"Lacaniano, Freudiano, Posfreudiano",,,,5.0,6.0,7.0,5.0,0.0,7.0,3.0,1.0,7.0,7.0,7.0,7.0,7.0,4.0,3.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,4.0,4.0,0.0,5.0,8.0,8.0,8.0,8.0,4.0,4.0,0.0,4.0,,,,,,,,Privada,,,,,,,,Provincia de Buenos Aires,4.0
4/15/2023 9:34:44,Sí,34.0,Femenino,0.6,Licenciatura de Grado,,Lic. en Psicología,,2.0,Ámbito Privado,Psicoanálisis,,Freudiano,,,,4.0,5.0,5.0,5.0,0.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,7.0,4.0,7.0,4.0,7.0,4.0,7.0,7.0,0.0,,,,,,,,Privada,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),4.0
4/15/2023 10:19:31,Sí,27.0,Femenino,2.0,Máster,,Médico o Lic. en Ciencias Médicas,,56.0,"Ámbito Privado, Obra Social o Prepaga",Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Conducta, Terapia de Aceptación y Compromiso, Terapia basada en Mindfulness",,,5.0,5.0,6.0,5.0,7.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,8.0,4.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,5.0,5.0,3.0,4.0,4.0,6.0,2.0,2.0,4.0,6.0,6.0,4.0,6.0,4.0,,,,,,,,,,,,,,,,Santa Fe,6.0
4/15/2023 10:26:48,Sí,35.0,Femenino,1.6,Licenciatura de Grado,,Lic. en Psicología,,10.0,"Ámbito Público (hospital u otro), Ámbito Privado",Psicoanálisis,,"Lacaniano, Freudiano",,,,3.0,5.0,0.0,6.0,7.0,7.0,6.0,1.0,7.0,6.0,6.0,7.0,6.0,1.0,1.0,5.0,8.0,8.0,8.0,8.0,8.0,6.0,5.0,1.0,8.0,7.0,7.0,5.0,7.0,0.0,6.0,8.0,8.0,8.0,8.0,5.0,6.0,8.0,6.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
4/15/2023 10:27:41,Sí,29.0,Femenino,3.0,Carrera de Especialización,Cursando maestría en psa,Lic. en Psicología,,40.0,"Ámbito Privado, Obra Social o Prepaga",Psicoanálisis,,"Lacaniano, Freudiano",,,,1.0,7.0,7.0,2.0,4.0,7.0,5.0,1.0,5.0,1.0,6.0,6.0,6.0,1.0,3.0,5.0,8.0,7.0,1.0,1.0,1.0,4.0,5.0,4.0,8.0,7.0,7.0,7.0,6.0,0.0,6.0,8.0,1.0,6.0,2.0,3.0,2.0,8.0,5.0,,,,,,,,Privada,,,,,,,,Santa Fe,4.0
4/15/2023 12:52:31,Sí,26.0,Femenino,2.0,Doctorado,,Lic. en Psicología,,20.0,Ámbito Privado,Ecléctico (más de una de estas opciones),,,,,"Terapias Cognitivas/Comportamentales, Psicoanálisis",5.0,6.0,6.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,6.0,6.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0,7.0,0.0,0.0,6.0,0.0,7.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,4.0,,,,,,,,Privada,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),4.0
4/15/2023 13:25:16,Sí,30.0,Femenino,2.1,Carrera de Especialización,,Lic. en Psicología,,10.0,Ámbito Privado,Sistémica,,,,,,6.0,6.0,7.0,1.0,1.0,5.0,4.0,7.0,7.0,7.0,2.0,7.0,6.0,4.0,6.0,7.0,7.0,4.0,4.0,4.0,4.0,7.0,2.0,7.0,7.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,4.0,2.0,,,,,,,,Privada,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
4/15/2023 14:36:57,Sí,25.0,Femenino,1.6,Carrera de Especialización,,Lic. en Psicología,,16.0,Ámbito Privado,Sistémica,,,,,,4.0,1.0,4.0,4.0,4.0,1.0,7.0,3.0,4.0,4.0,7.0,6.0,7.0,3.0,4.0,5.0,7.0,4.0,5.0,6.0,4.0,7.0,0.0,5.0,6.0,4.0,4.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,,,,,,,,Privada,,,,,,,,Provincia de Buenos Aires,7.0
4/15/2023 14:37:49,Sí,28.0,Femenino,0.9,Licenciatura de Grado,,Lic. en Psicología,,6.0,Ámbito Privado,Sistémica,,,,,,6.0,7.0,7.0,1.0,1.0,7.0,7.0,5.0,7.0,5.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,5.0,7.0,7.0,4.0,7.0,4.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
4/15/2023 15:11:51,Sí,25.0,Femenino,2.8,Carrera de Especialización,,Lic. en Psicología,,20.0,"Ámbito Privado, Fundación sin fines de lucro ",Terapias Cognitivas/Comportamentales,,,Terapia Cognitiva,,,7.0,1.0,0.0,1.0,2.0,1.0,6.0,1.0,4.0,1.0,6.0,4.0,3.0,4.0,6.0,7.0,7.0,5.0,1.0,7.0,2.0,7.0,3.0,7.0,6.0,4.0,0.0,3.0,3.0,1.0,2.0,5.0,5.0,1.0,4.0,1.0,1.0,7.0,3.0,,,,,,,,Privada,,,,,,,,Provincia de Buenos Aires,7.0
